sensor_1R,sensor_2R,sensor_3R,sensor_4R,sensor_5R,sensor_1L,sensor_3L,sensor_4L,sensor_5L,acel1,giro1,acel2,giro2,gesto
9.0,5.0,43.0,11.0,0.0,0.0,0.0,0.0,0.0,5.6,-0.18,-9.51,-0.06,Oi
0.0,3.0,45.0,13.0,0.0,0.0,0.0,0.0,0.0,6.13,0.02,-9.52,-0.08,Oi
2.0,13.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21,-0.13,-9.35,-0.12,Oi
6.0,8.0,30.0,31.0,0.0,0.0,0.0,0.0,0.0,6.34,-0.17,-9.36,-0.15,Oi
1.0,1.0,41.0,17.0,0.0,0.0,0.0,0.0,0.0,5.94,-0.15,-9.54,-0.12,Oi
0.0,0.0,51.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,-0.11,-9.66,-0.08,Oi
0.0,0.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,5.79,-0.09,-9.26,-0.05,Oi
0.0,8.0,31.0,21.0,0.0,0.0,0.0,0.0,0.0,5.55,-0.01,-8.71,-0.1,Oi
1.0,21.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,5.76,0.02,-8.72,-0.08,Oi
0.0,14.0,45.0,8.0,0.0,0.0,0.0,0.0,0.0,5.89,0.04,-9.09,0.01,Oi
9.0,6.0,43.0,11.0,0.0,0.0,0.0,0.0,0.0,6.01,-0.01,-9.31,0.04,Oi
0.0,20.0,51.0,18.0,0.0,0.0,0.0,0.0,0.0,5.77,-0.01,-9.19,0.03,Oi
5.0,4.0,61.0,12.0,0.0,0.0,0.0,0.0,0.0,5.54,-0.11,-8.95,0.02,Oi
0.0,6.0,56.0,18.0,0.0,0.0,0.0,0.0,0.0,5.62,-0.06,-8.89,-0.02,Oi
0.0,0.0,73.0,11.0,0.0,0.0,0.0,0.0,0.0,5.98,-0.14,-9.05,-0.03,Oi
6.0,0.0,47.0,12.0,0.0,0.0,0.0,0.0,0.0,5.77,-0.13,-9.18,0.0,Oi
0.0,0.0,54.0,30.0,0.0,0.0,0.0,0.0,0.0,5.9,-0.09,-9.14,0.03,Oi
11.0,4.0,45.0,4.0,0.0,0.0,0.0,0.0,0.0,5.78,-0.06,-9.08,0.01,Oi
1.0,4.0,58.0,17.0,0.0,0.0,0.0,0.0,0.0,5.88,-0.0,-9.13,0.04,Oi
0.0,0.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,5.9,0.04,-9.21,0.06,Oi
0.0,0.0,43.0,12.0,0.0,0.0,0.0,0.0,0.0,5.92,0.03,-9.28,0.04,Oi
0.0,0.0,45.0,8.0,0.0,0.0,0.0,0.0,0.0,5.7,0.01,-9.23,0.0,Oi
0.0,22.0,58.0,20.0,0.0,0.0,0.0,0.0,0.0,6.32,-0.0,-9.17,-0.02,Oi
9.0,0.0,55.0,24.0,0.0,0.0,0.0,0.0,0.0,6.36,-0.09,-9.23,-0.04,Oi
5.0,5.0,37.0,7.0,0.0,0.0,0.0,0.0,0.0,6.23,-0.07,-9.17,-0.05,Oi
3.0,0.0,57.0,11.0,0.0,0.0,0.0,0.0,0.0,6.31,-0.07,-9.2,-0.07,Oi
1.0,23.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17,-0.01,-9.21,-0.08,Oi
4.0,0.0,56.0,17.0,0.0,0.0,0.0,0.0,0.0,6.19,0.03,-9.12,-0.09,Oi
8.0,8.0,58.0,13.0,0.0,0.0,0.0,0.0,0.0,5.87,0.08,-9.1,-0.1,Oi
11.0,2.0,57.0,12.0,0.0,0.0,0.0,0.0,0.0,5.93,0.12,-9.03,-0.07,Oi
7.0,0.0,57.0,13.0,0.0,0.0,0.0,0.0,0.0,5.93,0.17,-9.11,-0.06,Oi
3.0,0.0,59.0,10.0,0.0,0.0,0.0,0.0,0.0,5.89,0.13,-9.12,-0.06,Oi
0.0,10.0,55.0,14.0,0.0,0.0,0.0,0.0,0.0,5.79,0.19,-9.06,-0.04,Oi
0.0,0.0,53.0,7.0,0.0,0.0,0.0,0.0,0.0,5.86,0.11,-9.16,-0.04,Oi
0.0,0.0,51.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.03,-9.21,-0.05,Oi
0.0,7.0,43.0,18.0,0.0,0.0,0.0,0.0,0.0,6.19,0.04,-9.1,-0.04,Oi
0.0,17.0,61.0,18.0,0.0,0.0,0.0,0.0,0.0,6.44,0.09,-9.05,-0.03,Oi
0.0,0.0,47.0,10.0,0.0,0.0,0.0,0.0,0.0,6.77,0.17,-9.04,0.01,Oi
0.0,0.0,51.0,11.0,0.0,0.0,0.0,0.0,0.0,6.94,0.16,-9.0,0.05,Oi
2.0,7.0,51.0,9.0,0.0,0.0,0.0,0.0,0.0,6.84,0.22,-9.02,0.08,Oi
0.0,0.0,37.0,13.0,0.0,0.0,0.0,0.0,0.0,5.73,0.18,-9.0,0.09,Oi
11.0,1.0,53.0,24.0,0.0,0.0,0.0,0.0,0.0,4.92,0.09,-9.2,0.09,Oi
0.0,7.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,4.46,-0.0,-9.2,0.07,Oi
8.0,0.0,42.0,5.0,0.0,0.0,0.0,0.0,0.0,4.06,-0.09,-9.2,0.03,Oi
13.0,2.0,43.0,20.0,0.0,0.0,0.0,0.0,0.0,3.98,-0.3,-9.25,-0.03,Oi
0.0,0.0,57.0,11.0,0.0,0.0,0.0,0.0,0.0,3.6,-0.42,-9.18,-0.05,Oi
1.0,0.0,69.0,11.0,0.0,0.0,0.0,0.0,0.0,3.39,-0.52,-9.18,-0.08,Oi
13.0,11.0,55.0,12.0,0.0,0.0,0.0,0.0,0.0,3.37,-0.69,-9.17,-0.12,Oi
0.0,0.0,38.0,22.0,0.0,0.0,0.0,0.0,0.0,3.63,-0.8,-9.11,-0.13,Oi
1.0,0.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,3.87,-0.89,-9.0,-0.13,Oi
3.0,0.0,43.0,10.0,0.0,0.0,0.0,0.0,0.0,4.27,-1.02,-8.86,-0.09,Oi
4.0,8.0,69.0,11.0,0.0,0.0,0.0,0.0,0.0,3.99,-1.02,-8.89,-0.0,Oi
5.0,7.0,50.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.07,-8.98,0.04,Oi
11.0,0.0,53.0,22.0,0.0,0.0,0.0,0.0,0.0,4.1,-1.11,-9.1,0.06,Oi
0.0,0.0,53.0,5.0,0.0,0.0,0.0,0.0,0.0,4.02,-1.08,-9.03,0.06,Oi
0.0,0.0,39.0,19.0,0.0,0.0,0.0,0.0,0.0,4.35,-1.04,-9.28,0.05,Oi
6.0,0.0,49.0,17.0,0.0,0.0,0.0,0.0,0.0,4.49,-1.06,-9.16,0.03,Oi
0.0,0.0,45.0,11.0,0.0,0.0,0.0,0.0,0.0,4.48,-1.06,-9.1,0.02,Oi
2.0,0.0,51.0,11.0,0.0,0.0,0.0,0.0,0.0,4.58,-1.09,-9.14,-0.01,Oi
0.0,0.0,55.0,20.0,0.0,0.0,0.0,0.0,0.0,4.56,-1.13,-9.11,-0.0,Oi
0.0,0.0,69.0,21.0,0.0,0.0,0.0,0.0,0.0,4.5,-1.18,-9.05,-0.02,Oi
0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,4.71,-1.32,-9.06,-0.02,Oi
0.0,0.0,39.0,10.0,0.0,0.0,0.0,0.0,0.0,4.77,-1.36,-9.12,0.0,Oi
0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06,-1.35,-9.22,-0.02,Oi
6.0,4.0,63.0,9.0,0.0,0.0,0.0,0.0,0.0,5.26,-1.38,-9.18,-0.07,Oi
0.0,0.0,59.0,27.0,0.0,0.0,0.0,0.0,0.0,5.42,-1.31,-9.19,-0.09,Oi
0.0,3.0,30.0,17.0,0.0,0.0,0.0,0.0,0.0,5.68,-1.32,-9.14,-0.12,Oi
6.0,7.0,51.0,27.0,0.0,0.0,0.0,0.0,0.0,5.51,-1.28,-9.12,-0.11,Oi
0.0,0.0,51.0,10.0,0.0,0.0,0.0,0.0,0.0,5.46,-1.28,-9.08,-0.1,Oi
2.0,0.0,48.0,16.0,0.0,0.0,0.0,0.0,0.0,5.67,-1.3,-9.11,-0.08,Oi
0.0,0.0,45.0,24.0,0.0,0.0,0.0,0.0,0.0,5.97,-1.19,-9.09,-0.06,Oi
0.0,18.0,59.0,18.0,0.0,0.0,0.0,0.0,0.0,6.13,-1.11,-8.85,-0.03,Oi
1.0,0.0,40.0,6.0,0.0,0.0,0.0,0.0,0.0,6.28,-0.99,-8.98,0.0,Oi
0.0,0.0,43.0,17.0,0.0,0.0,0.0,0.0,0.0,6.46,-0.87,-9.0,0.06,Oi
7.0,2.0,51.0,25.0,0.0,0.0,0.0,0.0,0.0,6.47,-0.78,-9.14,0.09,Oi
8.0,6.0,47.0,13.0,0.0,0.0,0.0,0.0,0.0,6.41,-0.75,-9.07,0.1,Oi
4.0,0.0,42.0,16.0,0.0,0.0,0.0,0.0,0.0,6.33,-0.64,-9.14,0.09,Oi
0.0,0.0,41.0,21.0,0.0,0.0,0.0,0.0,0.0,6.42,-0.51,-9.14,0.06,Oi
0.0,0.0,43.0,8.0,0.0,0.0,0.0,0.0,0.0,6.56,-0.42,-9.26,0.03,Oi
0.0,0.0,45.0,31.0,0.0,0.0,0.0,0.0,0.0,6.46,-0.26,-9.19,0.03,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,0.13,-9.22,-0.14,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57,0.19,-9.25,-0.51,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58,0.3,-8.95,-0.91,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,0.27,-8.93,-0.7,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,0.23,-8.71,-0.28,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.22,-8.17,-0.26,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,0.28,-8.01,-0.28,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,0.27,-8.15,-0.14,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.14,-8.69,0.04,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,0.1,-8.87,0.12,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.03,-9.03,0.14,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88,0.01,-8.92,0.15,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,-0.09,-8.74,0.18,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18,-0.11,-8.76,0.23,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,-0.09,-8.82,0.28,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21,-0.08,-8.87,0.27,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,-0.04,-8.69,0.21,Oi
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,0.0,-8.92,0.17,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51,-0.02,-8.93,0.17,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57,-0.04,-9.06,0.14,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,-0.05,-9.26,0.11,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,-0.07,-9.08,0.15,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,-8.79,0.11,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24,0.02,-8.77,0.04,Oi
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,-0.16,-8.24,0.02,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,-0.15,-7.46,-0.06,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,-0.33,-9.38,-0.08,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76,-0.41,-11.26,0.29,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01,-0.07,-10.48,0.45,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,0.24,-8.7,-0.02,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.27,-8.13,-0.49,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.15,-8.53,-0.21,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47,0.21,-8.82,0.12,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,0.16,-8.78,0.11,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,-0.04,-8.7,0.0,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,-0.1,-8.69,0.0,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,0.01,-8.98,0.05,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,-0.02,-9.65,0.1,Oi
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61,-0.15,-10.34,0.19,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,-0.18,-9.42,0.21,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,-0.05,-8.35,-0.01,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,-0.02,-8.29,-0.09,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48,-0.33,-8.91,0.03,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39,-0.52,-9.51,0.1,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,-0.85,-9.47,0.07,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12,-0.58,-9.07,-0.04,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,0.12,-8.95,-0.13,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,0.4,-9.09,-0.16,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93,0.24,-9.17,-0.21,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,0.15,-9.13,-0.19,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.1,-9.11,-0.14,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.07,-8.96,-0.11,Oi
0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.12,-8.92,-0.11,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.04,-8.95,-0.09,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,0.16,-8.97,-0.07,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,0.19,-8.91,-0.03,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.07,-9.02,-0.0,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32,0.04,-8.96,0.04,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,-0.02,-8.92,0.05,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,-0.1,-9.04,0.07,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,-0.19,-9.08,0.11,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,-0.27,-9.05,0.12,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.98,-0.49,-9.1,0.13,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,-0.37,-9.08,0.13,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,-0.12,-9.09,0.11,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,0.12,-9.12,0.09,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,-0.04,-9.23,0.05,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,-0.07,-9.29,-0.02,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,-0.04,-9.12,-0.06,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,-0.06,-9.17,-0.12,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,-0.13,-9.1,-0.13,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.01,-8.98,-0.13,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.19,-9.02,-0.16,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.15,-9.04,-0.15,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,0.18,-9.01,-0.15,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,0.09,-8.89,-0.13,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.06,-8.94,-0.09,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,-0.03,-9.0,-0.05,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,-0.02,-8.93,-0.0,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,-0.03,-8.92,0.02,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,-0.14,-9.07,0.05,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23,-0.09,-9.09,0.06,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,-0.06,-9.03,0.08,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12,-0.08,-9.13,0.06,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18,-0.08,-9.08,0.09,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,-0.07,-9.09,0.07,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,-0.2,-9.18,0.04,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,-0.51,-9.15,0.04,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,-0.8,-9.09,-0.02,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47,-1.0,-9.03,-0.04,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,-0.53,-9.0,-0.04,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,-0.14,-9.07,-0.05,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36,-0.05,-9.06,-0.05,Oi
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23,0.14,-8.98,-0.04,Oi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41,0.14,-9.05,-0.04,Oi
0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.44,-9.21,-0.05,Oi
0.0,5.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,4.97,0.31,-9.15,-0.08,Oi
0.0,7.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,5.39,0.32,-9.13,-0.14,Oi
0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24,0.32,-8.95,-0.09,Oi
0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94,0.3,-8.92,-0.06,Oi
0.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,6.64,0.31,-8.99,0.01,Oi
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28,0.34,-8.99,0.05,Oi
0.0,0.0,43.0,9.0,0.0,0.0,0.0,0.0,0.0,6.14,0.28,-9.05,0.03,Oi
0.0,0.0,35.0,7.0,0.0,0.0,0.0,0.0,0.0,5.72,0.3,-9.06,0.02,Oi
0.0,0.0,45.0,8.0,0.0,0.0,0.0,0.0,0.0,5.91,0.16,-9.01,0.0,Oi
0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.08,-9.08,-0.02,Oi
0.0,0.0,94.0,6.0,0.0,0.0,0.0,0.0,0.0,5.89,-0.05,-9.02,-0.01,Oi
0.0,1.0,56.0,3.0,0.0,0.0,0.0,0.0,0.0,6.04,-0.07,-8.99,-0.02,Oi
0.0,0.0,57.0,19.0,0.0,0.0,0.0,0.0,0.0,5.8,-0.09,-9.03,0.0,Oi
0.0,1.0,59.0,9.0,0.0,0.0,0.0,0.0,0.0,5.92,-0.11,-9.13,-0.0,Oi
0.0,0.0,51.0,8.0,0.0,0.0,0.0,0.0,0.0,6.07,-0.06,-9.02,-0.01,Oi
0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48,-0.07,-9.02,-0.03,Oi
0.0,0.0,59.0,7.0,0.0,0.0,0.0,0.0,0.0,6.34,-0.13,-9.04,0.03,Oi
1.0,9.0,71.0,7.0,0.0,0.0,0.0,0.0,0.0,6.11,-0.01,-9.13,0.03,Oi
0.0,0.0,56.0,9.0,0.0,0.0,0.0,0.0,0.0,6.03,-0.02,-9.23,0.0,Oi
0.0,0.0,53.0,25.0,0.0,0.0,0.0,0.0,0.0,6.29,-0.04,-9.14,-0.01,Oi
0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,5.92,-0.03,-9.13,-0.07,Oi
0.0,0.0,76.0,10.0,0.0,0.0,0.0,0.0,0.0,6.04,-0.04,-9.07,-0.06,Oi
0.0,0.0,78.0,12.0,0.0,0.0,0.0,0.0,0.0,5.95,-0.0,-9.03,-0.06,Oi
0.0,0.0,71.0,21.0,0.0,0.0,0.0,0.0,0.0,5.94,0.01,-9.01,-0.04,Oi
0.0,0.0,69.0,23.0,0.0,0.0,0.0,0.0,0.0,5.88,-0.1,-9.01,-0.03,Oi
0.0,0.0,61.0,13.0,0.0,0.0,0.0,0.0,0.0,5.43,-0.17,-8.96,-0.03,Oi
0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48,-0.29,-9.0,-0.02,Oi
0.0,0.0,51.0,6.0,0.0,0.0,0.0,0.0,0.0,5.42,-0.45,-9.0,-0.02,Oi
0.0,0.0,45.0,6.0,0.0,0.0,0.0,0.0,0.0,5.7,-0.62,-8.85,0.01,Oi
0.0,4.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,5.88,-0.66,-8.98,0.01,Oi
2.0,0.0,37.0,8.0,0.0,0.0,0.0,0.0,0.0,5.84,-0.59,-8.95,0.07,Oi
0.0,0.0,61.0,9.0,0.0,0.0,0.0,0.0,0.0,5.65,-0.5,-9.04,0.09,Oi
0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66,-0.51,-9.21,0.06,Oi
0.0,3.0,57.0,21.0,0.0,0.0,0.0,0.0,0.0,5.56,-0.5,-9.26,0.05,Oi
0.0,0.0,55.0,12.0,0.0,0.0,0.0,0.0,0.0,5.63,-0.55,-9.14,-0.03,Oi
3.0,2.0,45.0,16.0,0.0,0.0,0.0,0.0,0.0,5.46,-0.64,-9.07,-0.05,Oi
1.0,10.0,43.0,24.0,0.0,0.0,0.0,0.0,0.0,5.31,-0.64,-8.96,-0.04,Oi
0.0,1.0,61.0,4.0,0.0,0.0,0.0,0.0,0.0,5.28,-0.72,-9.03,-0.05,Oi
0.0,3.0,55.0,31.0,0.0,0.0,0.0,0.0,0.0,4.03,-0.76,-9.08,-0.05,Oi
0.0,3.0,57.0,47.0,0.0,0.0,0.0,0.0,0.0,5.63,-0.74,-8.99,-0.05,Oi
0.0,0.0,51.0,24.0,0.0,0.0,0.0,0.0,0.0,5.47,-0.72,-8.98,-0.03,Oi
0.0,0.0,62.0,30.0,0.0,0.0,0.0,0.0,0.0,5.46,-0.78,-9.0,-0.01,Oi
0.0,0.0,73.0,31.0,0.0,0.0,0.0,0.0,0.0,5.32,-0.88,-8.92,0.02,Oi
2.0,7.0,51.0,45.0,0.0,0.0,0.0,0.0,0.0,5.37,-0.92,-9.03,0.02,Oi
0.0,0.0,37.0,35.0,0.0,0.0,0.0,0.0,0.0,5.63,-1.05,-9.03,0.02,Oi
0.0,0.0,41.0,33.0,0.0,0.0,0.0,0.0,0.0,5.82,-1.0,-9.09,0.04,Oi
0.0,3.0,53.0,26.0,0.0,0.0,0.0,0.0,0.0,5.87,-0.99,-9.12,0.01,Oi
0.0,0.0,51.0,21.0,0.0,0.0,0.0,0.0,0.0,6.09,-0.93,-9.22,0.01,Oi
0.0,0.0,61.0,36.0,0.0,0.0,0.0,0.0,0.0,6.34,-0.96,-9.18,-0.0,Oi
0.0,3.0,38.0,28.0,0.0,0.0,0.0,0.0,0.0,6.3,-0.93,-9.07,-0.02,Oi
4.0,6.0,59.0,29.0,0.0,0.0,0.0,0.0,0.0,6.36,-0.87,-9.07,-0.01,Oi
1.0,0.0,45.0,28.0,0.0,0.0,0.0,0.0,0.0,6.73,-0.9,-9.03,-0.01,Oi
0.0,0.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,6.49,-0.78,-9.09,0.0,Oi
0.0,0.0,59.0,27.0,0.0,0.0,0.0,0.0,0.0,6.66,-0.73,-9.02,0.01,Oi
0.0,5.0,54.0,28.0,0.0,0.0,0.0,0.0,0.0,6.31,-0.75,-9.06,-0.02,Oi
0.0,0.0,61.0,45.0,0.0,0.0,0.0,0.0,0.0,6.45,-0.74,-9.06,-0.01,Oi
0.0,8.0,37.0,43.0,0.0,0.0,0.0,0.0,0.0,6.5,-0.78,-9.06,-0.01,Oi
0.0,0.0,56.0,29.0,0.0,0.0,0.0,0.0,0.0,6.51,-0.79,-8.91,-0.02,Oi
0.0,0.0,56.0,39.0,0.0,0.0,0.0,0.0,0.0,6.53,-0.86,-8.98,-0.04,Oi
0.0,9.0,53.0,37.0,0.0,0.0,0.0,0.0,0.0,6.63,-0.88,-8.97,-0.0,Oi
0.0,3.0,45.0,29.0,0.0,0.0,0.0,0.0,0.0,6.39,-0.9,-9.0,-0.0,Oi
0.0,9.0,57.0,36.0,0.0,0.0,0.0,0.0,0.0,6.43,-0.82,-9.05,-0.01,Oi
